Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_56_752.jpg;0;1;0;3.195851;131.331;114.7992;1.380922;321.0281;-0.001540548
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_56_818.jpg;0;1;0;3.236971;131.4822;114.6757;1.387843;321.0128;-0.001538631
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_56_893.jpg;0;1;0;3.290301;131.6867;114.5088;1.389817;320.9947;-0.001120908
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_56_937.jpg;0;1;0;3.317662;131.7901;114.4243;1.391136;320.9831;-0.001558169
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_004.jpg;0;1;0;3.370326;131.9469;114.2961;1.397753;320.9669;-0.001572265
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_072.jpg;0;1;0;3.410476;132.1586;114.1229;1.400362;320.9466;-0.001495884
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_138.jpg;0;1;0;3.450172;132.3196;113.9912;1.404715;320.9301;-0.001503146
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_203.jpg;0;1;0;3.503012;132.4823;113.8579;1.406763;320.9147;-0.001178403
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_270.jpg;0;1;0;3.542409;132.7021;113.6777;1.410785;320.8912;-0.001542222
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_337.jpg;0;1;0;3.581679;132.869;113.5408;1.414411;320.8737;-0.001558398
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_407.jpg;0;1;0;3.634351;133.0377;113.4024;1.417774;320.8561;-0.001560269
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_463.jpg;0;1;0;3.673328;133.2081;113.2624;1.420449;320.8383;-0.001581568
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_529.jpg;0;1;0;3.712174;133.4382;113.0734;1.425345;320.8149;-0.001223516
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_605.jpg;0;1;0;3.763175;133.6127;112.9299;1.428397;320.796;-0.00125074
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_671.jpg;0;1;0;3.802126;133.8481;112.7361;1.432061;320.7692;-0.001752544
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_736.jpg;0;1;0;3.840568;134.0267;112.589;1.436844;320.751;-0.001291899
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_820.jpg;0;1;0;3.89103;134.2675;112.3904;1.441203;320.7249;-0.001195394
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_886.jpg;0;1;0;3.941659;134.4501;112.2398;1.443902;320.704;-0.001317684
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_57_955.jpg;-1.568608;1;0;3.980026;134.6959;112.0363;1.448087;320.6087;-0.0009067304
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_019.jpg;-4.596717;1;0;4.030065;134.8811;111.8806;1.448391;320.261;-0.0004624127
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_086.jpg;-7.487681;1;0;4.066723;135.066;111.7215;1.439667;319.5418;0.0007921251
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_156.jpg;-10.51017;1;0;4.101528;135.3096;111.5019;1.393458;317.9128;359.944
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_220.jpg;-13.54315;1;0;4.144432;135.4876;111.3312;1.266894;316.1916;359.8375
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_285.jpg;-15;1;0;4.178457;135.6596;111.1543;1.045631;314.0532;359.6509
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_356.jpg;-15;1;0;4.209474;135.8788;110.9086;0.6182278;310.9723;359.2923
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_421.jpg;-11.93931;1;0;4.250521;136.0361;110.7177;0.2096728;308.7891;358.9727
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_487.jpg;-8.92847;1;0;4.281609;136.2413;110.4545;359.7502;306.6142;358.627
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_555.jpg;-5.979159;1;0;4.296564;136.3987;110.2512;359.721;305.6094;358.7295
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_619.jpg;-2.967045;1;0;4.327987;136.5553;110.0407;359.9033;304.9598;358.9521
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_688.jpg;0;1;0;4.377641;136.7615;109.7485;0.3084248;304.3839;359.1918
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_754.jpg;0;1;0;4.413052;136.9153;109.5264;0.5737233;304.2564;359.3632
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_820.jpg;0;1;0;4.460753;137.0695;109.3024;0.8173517;304.2214;359.5486
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_885.jpg;0;1;0;4.496827;137.2245;109.0766;1.050019;304.2246;359.7393
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_58_955.jpg;0;1;0;4.531633;137.4329;108.7726;1.366112;304.2616;359.9812
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_022.jpg;0;1;0;4.566511;137.5878;108.5419;1.542878;304.2243;-0.003226113
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_085.jpg;0;1;0;4.620012;137.7422;108.3121;1.517926;304.2193;-0.002340668
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_155.jpg;0;1;0;4.657384;137.9497;108.0034;1.442779;304.2038;-0.001301697
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_205.jpg;0;1;0;4.68069;138.0544;107.8477;1.417981;304.1858;-0.001267121
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_270.jpg;0;0.7537704;0;4.723021;138.2651;107.5343;1.376521;304.145;-0.001228054
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_339.jpg;0;0.5515008;0;4.745072;138.4237;107.2983;1.333583;304.1138;-0.001178954
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_402.jpg;-1.373657;0.3564479;0;4.759482;138.5822;107.062;1.265041;304.0651;-0.001063768
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_471.jpg;-4.492435;0.1485294;0;4.759855;138.791;106.7467;1.113672;303.6513;-0.000754398
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_538.jpg;-7.380749;0;0;4.751225;138.9441;106.51;0.9443005;302.9775;359.9898
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_605.jpg;-10.46743;0;0;4.729195;139.0917;106.2722;0.7195185;301.9401;359.881
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_662.jpg;-13.42686;0;0;4.710939;139.2322;106.0326;0.44126;300.5128;359.6443
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_736.jpg;-15;0;0;4.690321;139.4062;105.7098;359.9931;298.107;359.1169
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_804.jpg;-15;0;0;4.661807;139.5299;105.4636;359.7904;296.2296;358.7055
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_870.jpg;-15;0;0;4.64273;139.6906;105.1304;359.7927;293.6121;358.4469
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_21_59_937.jpg;-15;0;0;4.621745;139.8039;104.8757;359.9631;291.4788;358.4228
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_004.jpg;-15;0;0;4.592561;139.9086;104.6203;0.04452408;289.299;358.5966
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_072.jpg;-15;0;0;4.573579;140.0291;104.2787;359.9543;286.5162;358.8734
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_135.jpg;-15;0;0;4.515314;140.1003;104.0193;359.9141;284.5996;358.8186
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_198.jpg;-15;0;0;4.489319;140.1625;103.7572;359.9851;282.6141;358.7408
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_263.jpg;-15;0;0;4.45738;140.2162;103.4957;-0.003967753;280.5493;358.6808
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_326.jpg;-15;0;0;4.443305;140.2754;103.1471;359.9916;277.7608;358.7408
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_400.jpg;-15;0;0;4.416504;140.3086;102.8852;0.01479418;275.6565;358.8325
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_472.jpg;-15;0;0;4.379717;140.3334;102.5375;359.992;272.8339;358.7946
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_538.jpg;-15;0;0;4.357616;140.3403;102.2774;-0.004934357;270.699;358.7207
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_605.jpg;-15;0;0;4.332239;140.3401;102.0181;0.01800849;268.5644;358.7491
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_676.jpg;-15;0;0;4.306373;140.3252;101.6758;0.004141853;265.7256;358.8344
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_738.jpg;-15;0;0;4.267306;140.2999;101.4219;359.9882;263.5775;358.7815
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_805.jpg;-15;0;0;4.254118;140.2675;101.1695;0.005185761;261.4319;358.826
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_874.jpg;-15;0;0;4.221446;140.2078;100.8385;359.9875;258.5584;358.7766
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_00_944.jpg;-15;0;0;4.208299;140.1533;100.5932;0.006345006;256.3947;358.7732
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_006.jpg;-15;0;0;4.171932;140.0899;100.3523;359.9843;254.2531;358.7802
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_074.jpg;-15;0;0;4.14613;139.9912;100.0363;0.01775823;251.3825;358.7839
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_138.jpg;-15;0;0;4.122525;139.9089;99.80447;359.9887;249.1984;358.8286
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_206.jpg;-15;0;0;4.094704;139.816;99.57783;359.9896;247.049;358.8243
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_274.jpg;-15;0;0;4.071544;139.6786;99.2833;0.01930836;244.1545;358.7364
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_341.jpg;-15;0;0;4.008803;139.5693;99.07598;359.6878;241.935;358.6139
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_409.jpg;-15;0;0.1933297;3.927868;139.4316;98.88815;356.4089;236.4737;357.055
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_454.jpg;-13.38473;0;0.3010147;3.180851;139.3895;98.83901;353.3774;232.972;355.8917
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_522.jpg;-9.670367;0;0.5486386;2.965079;139.3437;98.78688;348.3209;227.5579;353.5515
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_591.jpg;0;0;0;2.744931;139.3048;98.74885;341.0371;220.5267;349.1603
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_678.jpg;0;0;0;2.473094;139.291;98.7225;333.6162;216.7831;345.7984
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_723.jpg;0;0;0.1526225;1.506608;139.2873;98.71185;330.1974;216.9905;345.6232
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_806.jpg;0;0;0.3945181;1.46155;139.288;98.69473;323.9089;218.3243;346.5823
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_875.jpg;0;0;0.6415909;0.9657466;139.3047;98.68968;318.3162;219.9054;348.654
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_01_956.jpg;0;0;0.8433157;0.4812074;139.3368;98.69592;313.5133;224.4256;353.7932
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_023.jpg;0;0;1;0.3131501;139.3641;98.69778;310.8712;230.2752;0.07089196
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_089.jpg;0;0;1;-0.2598089;139.3965;98.73394;310.0608;237.8283;6.990207
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_157.jpg;0;0;1;-0.3482199;139.4281;98.77076;309.9506;239.75;9.072986
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_223.jpg;0;0;1;-0.5626876;139.4619;98.81963;310.1914;239.8062;9.295496
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_290.jpg;0;0;0;-0.7511805;139.5101;98.90633;311.0526;237.9161;7.388445
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_356.jpg;0;0;0;-0.9616291;139.5491;98.98922;312.1785;235.1632;4.427655
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_421.jpg;0;0;0;-1.186267;139.588;99.07787;314.053;232.8113;1.551425
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_506.jpg;0;0;0;-1.444705;139.6649;99.19014;317.7184;230.3881;359.6371
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_575.jpg;0;0;0;-1.745427;139.7609;99.29345;322.6215;228.9706;359.7373
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_641.jpg;0;0;0;-1.982926;139.8259;99.36992;327.0284;228.1528;359.8214
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_717.jpg;0;0;0;-2.296434;139.8985;99.46787;333.8893;227.4277;359.9092
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_792.jpg;0;0;0;-2.612804;139.9574;99.55376;341.8986;226.4059;359.8849
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_839.jpg;0;0;0;-2.74442;139.9821;99.59078;346.3346;225.6556;359.8855
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_905.jpg;0;0;0;-2.940374;140.0122;99.63972;353.5176;224.0869;359.9108
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_02_956.jpg;0;0;0;-2.971585;140.0375;99.67944;1.192817;222.5462;0.1320274
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_020.jpg;0;-0.2528613;0;-1.986628;140.0452;99.6981;6.953636;222.647;0.07601438
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_089.jpg;0;-0.4444889;0;-1.930967;140.0662;99.72713;13.84891;223.3754;359.9243
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_157.jpg;0;-0.6515136;0;-1.870947;140.0915;99.75311;18.22193;223.978;359.9059
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_220.jpg;0;-0.8485045;0;-1.785153;140.1228;99.78429;22.05126;224.1938;0.09187632
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_287.jpg;0;-1;0;-1.593996;140.1641;99.83543;25.92463;224.5465;359.7805
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_354.jpg;0;-1;0;-1.614443;140.206;99.8749;28.0216;225.1221;359.7141
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_421.jpg;0;-1;0;-1.349092;140.2483;99.91146;29.67034;225.1727;0.1545473
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_490.jpg;0;-1;0;-1.373761;140.301;99.97267;30.62509;224.541;0.5524538
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_559.jpg;0;-1;0;-1.023701;140.3358;100.0185;30.9234;224.0354;0.6157711
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_620.jpg;0;-0.7958337;0;-1.067565;140.3748;100.0686;30.40437;224.3501;0.0677416
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_686.jpg;0;-0.5937937;0;-0.713697;140.41;100.1152;29.38704;224.8172;359.2333
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_756.jpg;0;-0.3981706;0;-0.4166886;140.4674;100.1668;26.87997;225.6381;358.8116
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_821.jpg;0;-0.6012123;0;-0.4133835;140.5126;100.2075;24.63395;225.1337;359.1429
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_889.jpg;0;-0.8017418;0;-0.1889486;140.5811;100.2584;20.36231;224.4469;0.174617
D:\Dropbox\Dropbox (Personal)\Courses\Robotics Software Engineer - Udacity\First Project\RoboND-Rover-Project\recorded_1\IMG\robocam_2018_07_08_16_22_03_956.jpg;0;-1;0;-0.2243265;140.6358;100.3099;16.36931;223.6832;0.6547703
